year,date,site,region,exposure.code,coastal.code,latitude,longitude,depth,quadrat,time,sand,pebble,rock,cobble,boulder,ledge,sac,alar,agar,ldig,sder,desm,kelp,ulva,chaet,codm,poly,rhod,ptilo,porph,palm,phyc,ccrisp,callo,phyll,coral,bonne,cystoc,crust,urchin
2017,7/31/17,eastern.ear.island.IAH,penobscot.bay,3,4,44.0149,-68.6078,5,5,nr,0,0,0,0,0,100,60,0,0,20,0,0,80,5,1,0,10,0,0,4,0,0,40,0,0,0,0,6,nr,0
2017,7/31/17,eastern.ear.island.IAH,penobscot.bay,3,4,44.0149,-68.6078,5,6,nr,0,0,0,0,0,100,40,0,0,20,0,0,60,3,1,0,2,6,0,0,0,0,65,0,0,2,0,0,nr,0
2017,7/31/17,eastern.ear.island.IAH,penobscot.bay,3,4,44.0149,-68.6078,5,7,nr,0,0,0,0,0,100,45,0,0,40,0,0,85,6,0.1,0,2,0,0,0,0,0,60,0,0,3,0,10,nr,0
2017,7/31/17,eastern.ear.island.IAH,penobscot.bay,3,4,44.0149,-68.6078,10,1,nr,40,0,0,20,40,0,0,0,8,0,0,2,8,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,nr,0
2017,7/31/17,eastern.ear.island.IAH,penobscot.bay,3,4,44.0149,-68.6078,10,2,nr,40,0,0,20,40,0,12,0,6,0,0,2,18,0,0,0,15,2,0,1,1,0,2,0.1,0,0,0,0,nr,0
2017,7/31/17,eastern.ear.island.IAH,penobscot.bay,3,4,44.0149,-68.6078,10,3,nr,20,0,0,80,0,0,30,0,5,0,0,1,35,0,0,0,24,0,0,4,1,0,1,2,0,0,0,0,nr,0
2017,7/31/17,eastern.ear.island.IAH,penobscot.bay,3,4,44.0149,-68.6078,10,4,nr,25,0,0,35,40,0,20,0,2,0,0,0,22,0,0,0,35,4,0,0,2,0,2,2,0,0,0,0,nr,0
2017,7/31/17,eastern.ear.island.IAH,penobscot.bay,3,4,44.0149,-68.6078,10,5,nr,25,0,0,40,35,0,15,0,2,0,0,2,17,0,0,0,40,0,0,0,3,0,1,0,0,0,0,6,nr,0
2017,7/31/17,eastern.ear.island.IAH,penobscot.bay,3,4,44.0149,-68.6078,10,6,nr,20,0,0,80,0,0,20,0,4,0,0,2,24,1,0,0,50,0,0,0,2,0,1,2,0,0,0,0,nr,0
2017,7/31/17,eastern.ear.island.IAH,penobscot.bay,3,4,44.0149,-68.6078,10,7,nr,35,0,0,65,0,0,0,0,0,0,0,12,0,0,0,0,40,10,0,1,0.1,1,2,1,1,0,0,0,nr,0
2017,7/31/17,eastern.ear.island.IAH,penobscot.bay,3,4,44.0149,-68.6078,10,8,nr,15,0,0,65,20,0,4,0,0,0,0,2,4,0,0,0,55,0,0,1,1,0,2,0.1,0,0,0,0,nr,0
2017,7/29/17,greens.island,penobscot.bay,5,4,44.0246,-68.8612,5,1,nr,0,0,0,0,0,100,85,0,0,10,0,0,95,1,2,0,1,0,0,0,0,0,45,0,0,4,0,0,nr,0
2017,7/29/17,greens.island,penobscot.bay,5,4,44.0246,-68.8612,5,2,nr,0,0,0,0,0,100,35,0,2,0,0,0,37,0,7,0,2,0,0,0,0,0,45,0,0,2,0,0,nr,0
2017,7/29/17,greens.island,penobscot.bay,5,4,44.0246,-68.8612,5,3,nr,0,0,0,0,0,100,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,50,0,0,2,0,0,nr,0
2017,7/29/17,greens.island,penobscot.bay,5,4,44.0246,-68.8612,5,4,nr,0,0,0,0,0,100,4,0,0,12,0,0,16,0,3,0,2,0,0,0,0,0,50,0,0,8,0,0,nr,0
2017,7/29/17,greens.island,penobscot.bay,5,4,44.0246,-68.8612,5,5,nr,0,0,0,0,0,100,55,0,0,25,0,0,80,0.1,3,0,2,0,0,0,0,0,55,0,0,4,0,2,nr,0
2017,7/29/17,greens.island,penobscot.bay,5,4,44.0246,-68.8612,5,6,nr,0,0,0,0,0,100,0,0,5,0,0,0,5,0,2,0,2,0,0,0,0,0,60,8,0,4,0,0,nr,0
2017,7/29/17,greens.island,penobscot.bay,5,4,44.0246,-68.8612,5,7,nr,0,0,0,0,0,100,6,0,5,0,0,0,11,0.1,4,0,3,0,0,0,0,0,80,0,0,5,0,0,nr,1
2017,7/29/17,greens.island,penobscot.bay,5,4,44.0246,-68.8612,5,8,nr,0,0,0,0,0,100,0,0,0,0,0,0,0,0.1,1,0,4,0,0,0,0,0,85,0,0,2,0,0,nr,0
2017,7/29/17,greens.island,penobscot.bay,5,4,44.0246,-68.8612,10,1,nr,0,0,0,0,0,100,0,0,0,0,0,4,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,nr,0
2017,7/29/17,greens.island,penobscot.bay,5,4,44.0246,-68.8612,10,2,nr,0,0,30,0,0,70,0,0,0,0,0,12,0,0,0,0,2,0,2,0,0,0,4,2,0,0,0,0,nr,0
2017,7/29/17,greens.island,penobscot.bay,5,4,44.0246,-68.8612,10,3,nr,0,0,0,0,0,100,0,0,0,0,0,6,0,0,0,0,4,2,1,0,0,0,1,3,0,0,0,0,nr,0
2017,7/29/17,greens.island,penobscot.bay,5,4,44.0246,-68.8612,10,4,nr,30,0,0,0,0,70,0,0,2,0,0,0,2,0,0,0,3,1,2,0,2,2,1,4,0,0,0,0,nr,0
2017,7/29/17,greens.island,penobscot.bay,5,4,44.0246,-68.8612,10,5,nr,0,0,0,0,0,100,0,0,2,0,0,4,2,0,0,0,6,2,2,0,0,1,2,4,0,0,0,0,nr,0
2017,7/29/17,greens.island,penobscot.bay,5,4,44.0246,-68.8612,10,6,nr,15,0,0,35,20,30,0,0,3,0,0,0,3,0,0,0,3,0,4,0,2,4,1,3,0,0,0,0,nr,0
2017,7/29/17,greens.island,penobscot.bay,5,4,44.0246,-68.8612,10,7,nr,0,0,25,25,25,25,0,0,2,0,0,0,2,0,0,0,4,0,2,0,0,3,4,2,2,0,0,0,nr,0
2017,7/29/17,greens.island,penobscot.bay,5,4,44.0246,-68.8612,10,8,nr,0,0,0,25,0,75,0,0,10,0,0,12,10,0,0,0,6,0,2,0,0,0,8,3,0,0,0,0,nr,0
2017,7/29/17,hurricane.island,penobscot.bay,4,4,44.0304,-68.8893,5,1,nr,0,0,0,0,0,100,15,0,0,0,0,6,15,2,1,0,0,2,0,4,0,0,10,0,0,0,0,0,nr,0
2017,7/29/17,hurricane.island,penobscot.bay,4,4,44.0304,-68.8893,5,2,nr,0,0,0,0,0,100,15,0,0,0,0,5,15,1,1,0,20,12,0,4,0,0,4,0,0,0,1,0,nr,0
2017,7/29/17,hurricane.island,penobscot.bay,4,4,44.0304,-68.8893,5,3,nr,0,0,0,0,0,100,60,0,0,0,0,0,60,0,3,0,28,2,0,4,0,0,30,0,0,0,0,0,nr,0
2017,7/29/17,hurricane.island,penobscot.bay,4,4,44.0304,-68.8893,5,4,nr,0,0,0,0,0,100,40,0,0,0,0,0,40,2,2,0,45,8,0,2,0,0,10,0,0,0,0,0,nr,0
2017,7/29/17,hurricane.island,penobscot.bay,4,4,44.0304,-68.8893,5,5,nr,0,0,0,0,0,100,42,0,0,0,0,0,42,1,1,0,40,3,0,12,0,0,24,0,0,0,0,0,nr,0
2017,7/29/17,hurricane.island,penobscot.bay,4,4,44.0304,-68.8893,5,6,nr,0,0,0,0,0,100,15,0,0,0,0,0,15,1,1,0,55,4,0,0,0,0,20,0,0,0,1,0,nr,0
2017,7/29/17,hurricane.island,penobscot.bay,4,4,44.0304,-68.8893,5,7,nr,0,0,0,0,0,100,20,0,0,0,0,0,20,1,1,0,60,4,0,3,0,0,16,0,0,1,0,0,nr,0
2017,7/28/17,hurricane.island,penobscot.bay,4,4,44.0304,-68.8893,10,1,nr,0,0,0,0,0,100,12,0,8,0,0,8,20,0,0,0,8,4,0,1,0,0.1,1,0,0,0,0,0,nr,0
2017,7/28/17,hurricane.island,penobscot.bay,4,4,44.0304,-68.8893,10,2,nr,40,0,0,0,0,60,4,0,3,0,0,2,7,0,0,0,8,4,0,3,0,2,1,0,0,0,0,0,nr,0
2017,7/28/17,hurricane.island,penobscot.bay,4,4,44.0304,-68.8893,10,3,nr,0,0,0,0,0,100,10,0,0,0,0,4,10,0,0,0,12,4,0,2,0,0,1,0,0,0,0,0,nr,0
2017,7/28/17,hurricane.island,penobscot.bay,4,4,44.0304,-68.8893,10,4,nr,0,0,0,0,0,100,30,0,0,0,0,0,30,0,0,0,12,8,0,3,0,0,2,0,0,0,4,0,nr,0
2017,7/28/17,hurricane.island,penobscot.bay,4,4,44.0304,-68.8893,10,5,nr,0,0,0,0,0,100,0,0,6,0,0,2,6,0,0,0,25,4,0,4,0,1,1,1,0,0,0,0,nr,0
2017,8/3/17,kimball.island,penobscot.bay,4,4,44.0731,-68.6709,5,1,nr,0,0,0,0,0,100,30,0,10,40,0,4,80,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,nr,0
2017,8/3/17,kimball.island,penobscot.bay,4,4,44.0731,-68.6709,5,2,nr,0,0,0,0,0,100,60,0,15,10,0,5,85,0,0,0,2,0,0,0,1,0,3,0.1,1,0,0,3,nr,0
2017,8/3/17,kimball.island,penobscot.bay,4,4,44.0731,-68.6709,5,3,nr,0,0,0,0,20,80,40,3,0,40,0,6,83,0.1,0,0,4,0,0,1,0,1,2,2,0,0,0,0,nr,0
2017,8/3/17,kimball.island,penobscot.bay,4,4,44.0731,-68.6709,5,4,nr,0,0,0,0,0,100,20,0,0,70,0,10,90,0,0,0,4,1,0,1,0,0,1,2,0,0,0,3,nr,0
2017,8/3/17,kimball.island,penobscot.bay,4,4,44.0731,-68.6709,5,5,nr,0,0,0,0,40,60,30,0,0,60,0,3,90,0,0,0,2,0,0,0,4,1,3,2,0,0,0,0,nr,0
2017,8/3/17,kimball.island,penobscot.bay,4,4,44.0731,-68.6709,5,6,nr,0,0,0,0,0,100,45,5,1,35,0,2,86,0.1,0,0,6,0,0,1,0,0,2,1,0,0,0,4,nr,0
2017,8/3/17,kimball.island,penobscot.bay,4,4,44.0731,-68.6709,5,7,nr,0,0,0,0,0,100,20,0,0,50,0,0,70,0,0,0,8,0,0,0.1,0,0,6,2,0,0,0,1,nr,0
2017,8/3/17,kimball.island,penobscot.bay,4,4,44.0731,-68.6709,5,8,nr,0,0,0,0,20,80,10,0,0,60,0,0,70,0,0,0,3,1,0,1,0,0,10,3,0,0,0,0,nr,0
2017,8/3/17,kimball.island,penobscot.bay,4,4,44.0731,-68.6709,10,1,nr,10,0,0,0,90,0,1,0,0,0,0,2,1,0,0,0,1,0,0,1,0,2,0,1,2,0,0,0,nr,0
2017,8/3/17,kimball.island,penobscot.bay,4,4,44.0731,-68.6709,10,2,nr,20,0,0,60,20,0,4,0,0,0,0,8,4,0,0,0,4,0,0,0,0,1,1,0,2,0,0,0,nr,0
2017,8/3/17,kimball.island,penobscot.bay,4,4,44.0731,-68.6709,10,3,nr,20,0,0,60,20,0,4,0,0,0,0,2,4,0,0,0,1,0,0,1,2,0,1,1,3,0,0,0,nr,0
2017,8/3/17,kimball.island,penobscot.bay,4,4,44.0731,-68.6709,10,4,nr,40,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,6,0,0,0,0,0,0,0,nr,0
2017,8/3/17,kimball.island,penobscot.bay,4,4,44.0731,-68.6709,10,5,nr,25,0,0,35,40,0,1,0,4,0,0,3,5,0,0,0,2,0,0,0,2,1,1,0.1,4,0,0,0,nr,0
2017,8/3/17,kimball.island,penobscot.bay,4,4,44.0731,-68.6709,10,6,nr,5,0,0,0,95,0,4,0,2,8,0,0,14,0,0,0,2,4,0,4,2,1,4,2,2,0,0,0,nr,0
2017,8/3/17,kimball.island,penobscot.bay,4,4,44.0731,-68.6709,10,7,nr,5,0,0,5,90,0,3,1,2,0,0,4,6,0,0,0,4,0,0,6,2,3,1,2,4,0,0,0,nr,0
2017,8/3/17,kimball.island,penobscot.bay,4,4,44.0731,-68.6709,10,8,nr,0,0,0,0,100,0,2,0,7,0,0,5,9,0,0,0,3,1,0,4,0,6,1,3,4,0,0,0,nr,0
2017,8/2/17,marshall.island.south,mdi,4,5,44.0963,-68.5045,5,1,nr,10,0,0,0,10,80,35,0,2,50,0,5,87,0,1,0,6,0,0,0,0,0,15,2,0,1,0,2,nr,0
2017,8/2/17,marshall.island.south,mdi,4,5,44.0963,-68.5045,5,2,nr,0,0,0,0,30,70,15,0,2,45,0,0,62,0,1,0,2,0,0,4,0,0,30,2,0,0,0,0,nr,0
2017,8/2/17,marshall.island.south,mdi,4,5,44.0963,-68.5045,5,3,nr,0,0,0,0,0,100,30,0,0,60,0,0,90,0.1,2,0,4,0,0,2,0,0,30,2,0,0,0,0,nr,0
2017,8/2/17,marshall.island.south,mdi,4,5,44.0963,-68.5045,5,4,nr,0,0,0,0,20,80,15,0,3,60,0,0,78,0,1,0,1,0,0,2,0,0,40,0.1,0,0.1,0,2,nr,0
2017,8/2/17,marshall.island.south,mdi,4,5,44.0963,-68.5045,5,5,nr,0,0,0,0,0,100,20,0,0,60,0,0,80,0,0,0,6,0,0,8,0,0,35,0.1,0,0.1,0,1,nr,0
2017,8/2/17,marshall.island.south,mdi,4,5,44.0963,-68.5045,5,6,nr,0,0,0,0,0,100,30,0,0,50,0,0,80,0,2,0,6,0,0,8,0,0,40,0,0,0,0,0,nr,0
2017,8/2/17,marshall.island.south,mdi,4,5,44.0963,-68.5045,5,7,nr,0,0,0,0,0,100,20,0,0,10,0,4,30,0.1,2,0,2,0,0,6,0,0,60,0,0,0,0,3,nr,0
2017,8/2/17,marshall.island.south,mdi,4,5,44.0963,-68.5045,5,8,nr,0,0,0,0,0,100,20,0,0,40,0,0,60,0.1,1,0,2,0,0,1,0,0,70,0,0,0,0,0,nr,0
2017,8/3/17,merchant.island,penobscot.bay,4,4,44.1057,-68.6536,5,1,nr,0,0,0,0,10,90,70,0,6,0,0,0,76,0,0,0,4,0,0,0,0,0,4,2,0,2,0,1,nr,0
2017,8/3/17,merchant.island,penobscot.bay,4,4,44.1057,-68.6536,5,2,nr,0,0,0,0,30,70,40,0,10,20,0,4,70,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,nr,0
2017,8/3/17,merchant.island,penobscot.bay,4,4,44.1057,-68.6536,5,3,nr,10,0,0,0,90,0,0,0,0,0,0,0,0,0.1,0.1,0,4,2,0,0,0,2,6,0,0,0,0,0,nr,0
2017,8/3/17,merchant.island,penobscot.bay,4,4,44.1057,-68.6536,5,4,nr,0,0,0,0,30,70,80,0,0,0,0,0,80,0.1,0.1,0,2,1,0,0,0,1,6,2,0,2,0,1,nr,0
2017,8/3/17,merchant.island,penobscot.bay,4,4,44.1057,-68.6536,5,5,nr,0,0,0,0,0,100,90,0,0,5,0,0,95,0,0,0,4,0,0,0,0,1,6,0,0,2,0,3,nr,0
2017,8/3/17,merchant.island,penobscot.bay,4,4,44.1057,-68.6536,5,6,nr,0,0,0,10,30,60,50,0,0,35,0,0,85,0,0.1,0,8,2,0,0,0,3,10,2,0,3,0,0,nr,0
2017,8/3/17,merchant.island,penobscot.bay,4,4,44.1057,-68.6536,5,7,nr,0,0,0,0,60,40,75,0,0,0,0,2,75,0.1,0,0,8,2,0,0,0,1,14,3,0,2,0,2,nr,0
2017,8/3/17,merchant.island,penobscot.bay,4,4,44.1057,-68.6536,5,8,nr,0,0,0,0,20,80,55,0,0,20,0,0,75,0,0,0,24,0,0,0,0,2,6,4,0,4,0,3,nr,0
2017,8/1/17,great.spoon.island,mdi,4,4,44.0468,-68.5585,5,1,nr,10,0,0,40,40,10,60,0,0,0,0,5,60,2,1,0,2,0,0,0,0,0,3,1,0,0,0,0,nr,0
2017,8/1/17,great.spoon.island,mdi,4,4,44.0468,-68.5585,5,2,nr,0,0,0,15,0,85,40,0,0,15,0,7,55,1,2,0,3,1,0,1,0,0,4,1,0,0,0,0,nr,0
2017,8/1/17,great.spoon.island,mdi,4,4,44.0468,-68.5585,5,3,nr,0,0,0,0,0,100,50,0,0,30,0,4,80,2,1,0,4,0,0,2,0,0,12,0,0,0,0,0,nr,0
2017,8/1/17,great.spoon.island,mdi,4,4,44.0468,-68.5585,5,4,nr,40,0,0,0,0,60,40,0,0,6,0,0,46,2,1,0,14,0,0,1,0,0,8,0,0,0,0,2,nr,0
2017,8/1/17,great.spoon.island,mdi,4,4,44.0468,-68.5585,5,5,nr,10,0,0,0,0,90,35,0,0,10,0,6,45,3,1,0,2,0,0,2,4,0,20,0,0,0,0,0,nr,0
2017,8/1/17,great.spoon.island,mdi,4,4,44.0468,-68.5585,5,6,nr,0,0,0,0,0,100,10,0,0,40,0,0,50,4,3,0,6,2,0,0,0,0,24,0,0,0,0,0,nr,0
2017,8/1/17,great.spoon.island,mdi,4,4,44.0468,-68.5585,5,7,nr,0,0,0,0,0,100,30,0,0,0,0,4,30,6,2,0,6,2,0,0,0,0,25,0,0,0,0,0,nr,0
2017,8/1/17,great.spoon.island,mdi,4,4,44.0468,-68.5585,5,8,nr,10,0,0,0,0,90,50,0,0,0,0,1,50,3,1,0,4,2,0,0,0,0,35,0,0,0,0,2,nr,0
2017,8/1/17,great.spoon.island,mdi,4,4,44.0468,-68.5585,10,1,nr,20,0,0,0,80,0,45,0,0,0,0,15,45,0,0,0,6,0,0,0,0,0,1,0.1,0,0,0,0,nr,0
2017,8/1/17,great.spoon.island,mdi,4,4,44.0468,-68.5585,10,2,nr,10,0,0,30,60,0,20,0,0,0,0,2,20,0,0,0,6,0,0,0.1,0,0,1,1,0,0,0,0,nr,0
2017,8/1/17,great.spoon.island,mdi,4,4,44.0468,-68.5585,10,3,nr,70,0,0,0,0,30,10,0,0,0,0,10,10,1,0,0,2,0,0,8,0,0,0,0,0,0,0,0,nr,0
2017,8/1/17,great.spoon.island,mdi,4,4,44.0468,-68.5585,10,4,nr,0,0,0,0,50,50,60,0,0,0,0,0,60,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,nr,0
2017,8/1/17,great.spoon.island,mdi,4,4,44.0468,-68.5585,10,5,nr,10,0,0,40,0,50,40,0,0,0,0,12,40,1,0,0,14,0,0,0,0,0,6,0,0,0,0,0,nr,0
2017,8/1/17,great.spoon.island,mdi,4,4,44.0468,-68.5585,10,6,nr,5,0,0,5,0,90,16,0,0,0,0,2,16,0,0,0,25,0,0,4,0,0,2,1,0,0,1,1,nr,0
2017,8/29/17,green.island,mdi,5,5,44.11325,-68.44542,5,1,nr,0,0,0,0,0,100,0,0,0,70,0,0,70,0,0.1,0,0,1,0,0,0.1,0,2,1,0,0.1,0,1,nr,0
2017,8/29/17,green.island,mdi,5,5,44.11325,-68.44542,5,2,nr,0,0,0,0,0,100,0,0,0,95,0,0,95,0.1,0.1,0,1,1,0,0,0.1,0,2,1,0,0,0,1,nr,0
2017,8/29/17,green.island,mdi,5,5,44.11325,-68.44542,5,3,nr,0,0,0,0,0,100,0,0,0,95,0,0,95,0,0.1,0,0,0,0,0,2,0,2,1,0,0.1,0,2,nr,0
2017,8/29/17,green.island,mdi,5,5,44.11325,-68.44542,5,4,nr,0,0,0,0,0,100,0,0,0,95,0,0,95,0.1,0.1,0,0,1,0,0,2,0,2,1,0,0,0,2,nr,0
2017,8/29/17,green.island,mdi,5,5,44.11325,-68.44542,5,5,nr,0,0,0,0,0,100,0,0,0,80,0,5,80,0,0.1,0,0.1,0,0,0,4,0,2,1,0,0,0,2,nr,0
2017,8/29/17,green.island,mdi,5,5,44.11325,-68.44542,5,6,nr,0,0,0,0,0,100,0,0,2,85,0,4,87,0,0.1,0,2,0,0,0,1,0,2,3,0,0,0,2,nr,0
2017,8/29/17,green.island,mdi,5,5,44.11325,-68.44542,5,7,nr,0,0,0,0,0,100,0,0,0,85,0,0,85,0,1,0,2,0,0,0,2,0,4,0.1,0,0,0,2,nr,0
2017,8/29/17,green.island,mdi,5,5,44.11325,-68.44542,5,8,nr,0,0,0,0,0,100,0,0,0,100,0,0,100,0,0.1,0,1,0,0,0,6,1,3,2,0,0,0,1,nr,0
2017,8/29/17,green.island,mdi,5,5,44.11325,-68.44542,10,1,nr,0,0,0,0,0,100,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nr,0
2017,8/29/17,green.island,mdi,5,5,44.11325,-68.44542,10,2,nr,0,0,0,30,70,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,2,1,2,0,0,0,0,nr,0
2017,8/29/17,green.island,mdi,5,5,44.11325,-68.44542,10,3,nr,0,0,0,20,80,0,2,0,4,0,0,0,6,0,0,0,2,0,0,0,1,3,0,4,0,0,0,1,nr,0
2017,8/29/17,green.island,mdi,5,5,44.11325,-68.44542,10,4,nr,10,0,0,0,90,0,0.1,0,2,0,0,0,2.1,0,0,0,2,0,0,0,1,4,1,3,0,0,0,0,nr,0
2017,8/29/17,green.island,mdi,5,5,44.11325,-68.44542,10,5,nr,0,0,0,20,80,0,3,0,2,0,0,3,5,0,0,0,1,0,0,0,2,4,2,5,0,0,0,0,nr,0
2017,8/29/17,green.island,mdi,5,5,44.11325,-68.44542,10,6,nr,0,0,0,0,0,100,0,0,0,6,0,0.1,6,0,0,0,2,0,0,0,2,4,0,6,0,0,0,1,nr,0
2017,8/24/17,marshall.island.east,mdi,4,4,44.1156,-68.4919,5,1,nr,0,0,0,0,0,100,0,0,5,30,0,0,35,0,0.1,0,3,0,1,0,0,16,8,3,0,2,0,7,nr,0
2017,8/24/17,marshall.island.east,mdi,4,4,44.1156,-68.4919,5,2,nr,0,0,0,0,0,100,40,0,0,12,0,0,52,0,0,0,5,0,0,0,3,7,4,4,0,2,0,16,nr,0
2017,8/24/17,marshall.island.east,mdi,4,4,44.1156,-68.4919,5,3,nr,0,0,0,0,0,100,15,0,6,40,0,0,61,0.1,1,0,4,0,0,0,2,6,12,6,0,1,0,10,nr,0
2017,8/24/17,marshall.island.east,mdi,4,4,44.1156,-68.4919,5,4,nr,0,0,0,0,0,100,40,0,10,10,0,0,60,0.1,1,0,0,0,0,0,1,12,4,2,0,2,0,22,nr,0
2017,8/24/17,marshall.island.east,mdi,4,4,44.1156,-68.4919,5,5,nr,0,0,0,0,0,100,40,0,12,20,0,0,72,0,0.1,0,0,0,0,0,3,8,4,4,0,2,0,26,nr,0
2017,8/24/17,marshall.island.east,mdi,4,4,44.1156,-68.4919,5,6,nr,0,0,0,0,0,100,10,0,4,12,0,0,26,1,1,0,2,0,0,1,2,7,3,4,0,3,0,24,nr,0
2017,8/24/17,marshall.island.east,mdi,4,4,44.1156,-68.4919,5,7,nr,0,0,0,0,0,100,40,0,2,20,0,0,62,0.1,1,0,0,0,0,0,0,30,4,2,0,3,0,12,nr,0
2017,8/24/17,marshall.island.east,mdi,4,4,44.1156,-68.4919,10,1,nr,0,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,2,nr,0
2017,8/24/17,marshall.island.east,mdi,4,4,44.1156,-68.4919,10,2,nr,0,0,0,0,100,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,2,0,0,6,0,0,2,nr,0
2017,8/24/17,marshall.island.east,mdi,4,4,44.1156,-68.4919,10,3,nr,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,2,4,4,0,2,nr,0
2017,8/24/17,marshall.island.east,mdi,4,4,44.1156,-68.4919,10,4,nr,0,0,0,30,40,30,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,4,0,2,4,2,0,2,nr,0
2017,8/24/17,marshall.island.east,mdi,4,4,44.1156,-68.4919,10,5,nr,0,0,0,0,100,0,6,0,0,0,0,0,6,0,0,0,2,0,0,0,3,1,1,2,10,2,0,1,nr,0
2017,8/24/17,marshall.island.east,mdi,4,4,44.1156,-68.4919,10,6,nr,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,0,1,3,2,0,4,nr,0
2017,8/24/17,marshall.island.east,mdi,4,4,44.1156,-68.4919,10,7,nr,0,0,0,0,0,100,2,0,0,0,0,0,2,0,0,0,1,0,1,0,3,10,1,2,4,2,0,1,nr,0
2017,8/24/17,marshall.island.east,mdi,4,4,44.1156,-68.4919,10,8,nr,0,0,0,0,60,40,0,0,4,0,0,0,4,0,0,0,2,0,0,0,2,1,1,1,12,4,0,4,nr,0
2017,8/4/17,gooseberry.island,penobscot.bay,3,3,44.1193,-68.6065,5,1,nr,20,0,0,40,40,0,45,0,0,0,0,30,45,1,0,0,1,0,0,0,0,3,6,2,2,0,0,0,nr,0
2017,8/4/17,gooseberry.island,penobscot.bay,3,3,44.1193,-68.6065,5,2,nr,0,0,0,0,0,100,60,0,0,0,0,4,60,1,2,0,4,2,0,0,0,4,16,1,4,0,0,0,nr,0
2017,8/4/17,gooseberry.island,penobscot.bay,3,3,44.1193,-68.6065,5,3,nr,0,0,0,0,15,85,90,0,2,0,0,0,92,4,2,0,10,1,0,1,0,1,12,2,2,0,0,3,nr,0
2017,8/4/17,gooseberry.island,penobscot.bay,3,3,44.1193,-68.6065,5,4,nr,0,0,0,0,0,100,70,0,0,0,0,0,70,1,2,0,12,2,0,0,0,0,24,4,2,1,6,0,nr,0
