year,date,site,region,exposure.code,coastal.code,latitude,longitude,depth,quadrat,time,sand,pebble,rock,cobble,boulder,ledge,sac,alar,agar,ldig,sder,desm,kelp,ulva,chaet,codm,poly,rhod,ptilo,porph,palm,phyc,ccrisp,callo,phyll,coral,bonne,cystoc,crust,urchin
2018,6/25/18,merchant.island,penobscot.bay,4,4,44.1057,-68.6536,10,7,15:00,0,0,0,0,0,100,55,0,25,0,0,0,80,0,0,0,15,15,0,0,2,5,0,15,0,0,0.1,0.1,nr,0
2018,6/25/18,merchant.island,penobscot.bay,4,4,44.1057,-68.6536,10,8,15:00,0,0,0,0,0,100,50,0,0,0,0,0,50,0,0,0,20,15,0,10,1,0,0.1,10,0,0,0,2,nr,0
2018,8/7/18,western.ear.island.IAH,penobscot.bay,5,5,44.005,-68.65243,5,1,10:00,0,0,0,0,0,100,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,10,0,0,0,0,5,nr,0
2018,8/7/18,western.ear.island.IAH,penobscot.bay,5,5,44.005,-68.65243,5,2,10:00,0,0,20,20,20,40,0,0,0,60,0,10,60,20,0,0,0.1,0,0,15,0,0,0,0,0,1,0,0,nr,0
2018,8/7/18,western.ear.island.IAH,penobscot.bay,5,5,44.005,-68.65243,5,3,10:00,0,0,0,70,30,0,0,0,0,40,0,10,40,15,0,0,0,0,0,15,1,0,5,0,0,0,0,5,nr,0
2018,8/7/18,western.ear.island.IAH,penobscot.bay,5,5,44.005,-68.65243,5,4,10:00,0,0,0,0,60,40,0,0,2,70,0,0,72,1,2,0,5,2,0,5,0,0,20,1,0,15,0,2,nr,0
2018,8/7/18,western.ear.island.IAH,penobscot.bay,5,5,44.005,-68.65243,5,5,10:00,0,0,10,50,0,40,0,10,0,25,0,15,35,40,0,0,0,0,0,10,0,0,10,0,0,0,0,2,nr,0
2018,8/7/18,western.ear.island.IAH,penobscot.bay,5,5,44.005,-68.65243,5,6,10:00,0,0,0,100,0,0,0,2,0,5,0,5,7,70,0,0,0,0,0,10,1,0,2,0,0,0,0,5,nr,0
2018,8/7/18,western.ear.island.IAH,penobscot.bay,5,5,44.005,-68.65243,5,7,10:00,5,0,0,0,0,95,0,5,0,40,0,0,45,1,1,0,1,5,0,2,0,0,60,0,0,15,2,2,nr,0
2018,8/7/18,western.ear.island.IAH,penobscot.bay,5,5,44.005,-68.65243,5,8,10:00,0,0,20,80,0,0,0,2,0,5,0,10,7,75,0,0,1,0,0,5,0,0,0,0,0,1,0,10,nr,0
2018,6/9/18,western.ear.island.IAH,penobscot.bay,5,5,44.005,-68.65243,10,1,8:50,0,0,0,0,0,100,0,0,10,10,0,2,20,0,0,0,2,2,0,0,0,0,0.1,0.1,0,0,0,1,nr,0
2018,6/9/18,western.ear.island.IAH,penobscot.bay,5,5,44.005,-68.65243,10,2,8:50,0,0,0,0,0,100,0,1,25,5,0,10,31,0,0.1,0,5,0,0.1,0,0.1,0,1,0.1,0.1,0.1,0,0.1,nr,0
2018,6/9/18,western.ear.island.IAH,penobscot.bay,5,5,44.005,-68.65243,10,3,8:50,0,0,0,0,0,100,0,0,10,35,0,0.1,45,0,0.1,0,10,0,0,0,0,0.1,0.1,0.1,0,0,0,0.1,nr,0
2018,6/9/18,western.ear.island.IAH,penobscot.bay,5,5,44.005,-68.65243,10,4,8:50,0,0,0,0,0,100,5,0,10,30,0,2,45,0,0.1,0,10,0.1,0,0.1,0.1,0,0.1,0.1,0,0,0,0.1,nr,0
2018,6/9/18,western.ear.island.IAH,penobscot.bay,5,5,44.005,-68.65243,10,5,8:50,0,0,0,0,0,100,0,0,10,5,0,5,15,1,0.1,0,10,1,0,0,0,0,2,0,0,0.1,0,1,nr,0
2018,6/9/18,western.ear.island.IAH,penobscot.bay,5,5,44.005,-68.65243,10,6,8:50,0,0,0,0,0,100,0,0,10,10,0,10,20,0,0,0,15,0.1,0,0.1,0,0,0.1,0,0,0,0,0.1,nr,0
2018,6/9/18,western.ear.island.IAH,penobscot.bay,5,5,44.005,-68.65243,10,7,8:50,0,0,0,0,0,100,0,0,1,25,0,5,26,0,0.1,0,10,0.1,0,0.1,1,0.1,5,0,0,0,0,0.1,nr,0
2018,6/9/18,western.ear.island.IAH,penobscot.bay,5,5,44.005,-68.65243,10,8,8:50,0,0,0,0,0,100,0,0,12,2,0,5,14,0,0.1,0,25,1,0,0.1,0.1,0,2,0,0,0.1,0,0.1,nr,0
2018,6/24/18,greens.island,penobscot.bay,5,5,44.02460002,-68.86120004,5,1,12:30,0,0,0,0,0,100,0,0,20,50,0,20,70,0,0,0,10,0,0,0.1,0,0,2,0.1,0,0,0,0,nr,0
2018,6/24/18,greens.island,penobscot.bay,5,5,44.02460002,-68.86120004,5,2,12:30,0,0,0,0,0,100,0.1,0,0,0.1,0,25,0.2,0,0.1,0,0,0,0,0.1,0,0,15,1,0,2,0,0,nr,0
2018,6/24/18,greens.island,penobscot.bay,5,5,44.02460002,-68.86120004,5,3,12:30,0,0,0,0,0,100,0,0,0,0,0,60,0,0,0.1,0,0.1,0,0,0,0,0,20,0.1,0,5,0,0,nr,0
2018,6/24/18,greens.island,penobscot.bay,5,5,44.02460002,-68.86120004,5,4,12:30,0,0,0,0,0,100,0,0,0,0,0,50,0,0,0.1,0,2,0,0,0.1,0,0,50,0,0,1,0,2,nr,0
2018,6/24/18,greens.island,penobscot.bay,5,5,44.02460002,-68.86120004,5,5,12:30,0,0,0,0,0,100,0,0,0,10,0,5,10,0,0.1,0,1,0,0,0,0,0,60,0.1,0,2,0,2,nr,0
2018,6/24/18,greens.island,penobscot.bay,5,5,44.02460002,-68.86120004,5,6,12:30,0,0,0,0,0,100,0,0,0,60,0,5,60,0,0.1,0,2,0,0,0.1,0,0.1,65,10,0,1,0.1,0.1,nr,0
2018,6/24/18,greens.island,penobscot.bay,5,5,44.02460002,-68.86120004,5,7,12:30,0,0,0,0,0,100,0,0,0,0,0,40,0,0,0.1,0,5,0,0,0.1,0,0,70,1,0,2,1,1,nr,0
2018,6/24/18,greens.island,penobscot.bay,5,5,44.02460002,-68.86120004,5,8,12:30,0,0,0,0,0,100,0,0,0,30,0,5,30,0,0.1,0,10,0,0,0.1,0,0,70,2,0,1,0,1,nr,0
2018,6/24/18,greens.island,penobscot.bay,5,5,44.02460002,-68.86120004,10,1,11:00,0,0,0,0,0,100,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0.1,0.1,0,0,0,1,nr,0
2018,6/24/18,greens.island,penobscot.bay,5,5,44.02460002,-68.86120004,10,2,11:00,0,0,0,0,0,100,0.1,0,5,0,0,10,5.1,0,0,0,2,0,0,0.1,0.1,0.1,0.1,0.1,0,0,0,1,nr,0
2018,6/24/18,greens.island,penobscot.bay,5,5,44.02460002,-68.86120004,10,3,11:00,0,0,0,0,0,100,10,0,0,0,0,35,10,0,0,0,1,0,0,0,0,0.1,2,0.1,0,0,0,1,nr,0
2018,6/24/18,greens.island,penobscot.bay,5,5,44.02460002,-68.86120004,10,4,11:00,0,0,0,0,0,100,0.1,0,0.1,0,0,10,0.2,0,0,0,2,0,0,0,0,0,1,2,0,0,0,2,nr,0
2018,6/24/18,greens.island,penobscot.bay,5,5,44.02460002,-68.86120004,10,5,11:00,0,0,0,0,0,100,20,0,0.1,0,0,1,20.1,0,0,0,5,0,0,0,0,0,0.1,1,0.1,0,0,5,nr,0
2018,6/24/18,greens.island,penobscot.bay,5,5,44.02460002,-68.86120004,10,6,11:00,0,0,0,0,0,100,0.1,0,10,0,0,0,10.1,0,0,0,10,0.1,0,0,0.1,0,0.1,1,0,0,0,1,nr,0
2018,6/24/18,greens.island,penobscot.bay,5,5,44.02460002,-68.86120004,10,7,11:00,0,0,0,0,0,100,5,0,1,0,0,5,6,0,0,0,15,0.1,0,0,0,2,2,2,0,0,0.1,0.1,nr,0
2018,6/24/18,greens.island,penobscot.bay,5,5,44.02460002,-68.86120004,10,8,11:00,0,0,0,0,0,100,55,0,0,0,0,2,55,0,0,0,50,0,0.1,0,0,1,1,0,0,0,2,0,nr,0
2018,8/6/18,long.island,mdi,5,5,44.1006,-68.339,5,1,11:30,0,0,0,0,0,100,0,10,0,80,0,0,90,0,0,0,2,0,0,0,0,0,1,0,0,1,0,2,nr,0
2018,8/6/18,long.island,mdi,5,5,44.1006,-68.339,5,2,11:30,0,0,0,0,0,100,0,0,0,90,0,5,90,0,0,0,5,0,0,1,0,0,1,1,0,0,0,0,nr,0
2018,8/6/18,long.island,mdi,5,5,44.1006,-68.339,5,3,11:30,0,0,0,0,0,100,0,2,0,90,0,5,92,0,0,0,5,0,0,2,0,0,1,0,0,1,0,0,nr,0
2018,8/6/18,long.island,mdi,5,5,44.1006,-68.339,5,4,11:30,0,0,0,0,0,100,0,10,0,80,0,5,90,0,0,0,2,0,0,0,0,0,5,0.1,0,1,0,2,nr,0
2018,8/6/18,long.island,mdi,5,5,44.1006,-68.339,5,5,11:30,0,0,0,0,0,100,0,0,0,70,0,10,70,0,0.1,0,5,0,0,1,0,0,5,1,0,1,0,0,nr,0
2018,8/6/18,long.island,mdi,5,5,44.1006,-68.339,5,6,11:30,0,0,0,0,0,100,0,10,0,80,0,5,90,0,0,0,5,0,0,1,0,0,2,0,0,5,0,1,nr,0
2018,8/6/18,long.island,mdi,5,5,44.1006,-68.339,5,7,11:30,0,0,0,0,0,100,0,5,0,80,0,2,85,0,0.1,0,5,1,0,2,10,0,2,5,0,1,0,0,nr,0
2018,8/6/18,long.island,mdi,5,5,44.1006,-68.339,5,8,11:30,0,0,0,0,0,100,0,15,0,80,0,5,95,0,0,0,10,5,0,2,15,0,1,0,0,0,0,0,nr,0
2018,8/6/18,long.island,mdi,5,5,44.1006,-68.339,10,1,10:30,0,0,0,0,0,100,0,0,0,40,0,20,40,0,0,0,0.1,0,0,1,0,0,1,2,0,0,0,1,nr,0
2018,8/6/18,long.island,mdi,5,5,44.1006,-68.339,10,2,10:30,0,0,0,0,30,70,0,0,1,30,0,60,31,0,1,0,0,2,0,2,0,0,1,2,0,0,0,2,nr,0
2018,8/6/18,long.island,mdi,5,5,44.1006,-68.339,10,3,10:30,0,0,0,0,0,100,0,0,0,50,0,20,50,0,0.1,0,5,1,0,1,0,0,0,1,0,0,0,2,nr,0
2018,8/6/18,long.island,mdi,5,5,44.1006,-68.339,10,4,10:30,0,0,0,0,0,100,0,0,0,40,0,30,40,0,1,0,2,2,1,0,0,1,1,5,0,0,0,0,nr,0
2018,8/6/18,long.island,mdi,5,5,44.1006,-68.339,10,5,10:30,0,0,0,0,0,100,0,1,0,40,0,25,41,0,2,0,2,2,0,0,0,0,2,1,0,0,0,5,nr,0
2018,8/6/18,long.island,mdi,5,5,44.1006,-68.339,10,6,10:30,0,10,0,0,0,90,0,1,0,20,0,40,21,0,0,0,5,2,0,0,0,1,1,5,0,0,0,1,nr,0
2018,8/6/18,long.island,mdi,5,5,44.1006,-68.339,10,7,10:30,0,0,0,0,0,100,0,0,0,15,0,15,15,0,0.1,0,5,5,1,0,0,0,2,5,0,0,0,0,nr,0
2018,8/6/18,long.island,mdi,5,5,44.1006,-68.339,10,8,10:30,0,0,0,0,0,100,0,0,0,40,0,25,40,0,1,0,5,2,0,5,0,5,1,2,0,0,0,0.1,nr,0
2018,8/6/18,little.duck.island,mdi,4,5,44.171,-68.2494,5,1,14:30,0,0,0,0,0,100,0,5,0,80,0,0,85,0,0.1,0,0.1,0,0,0,0,0,0.1,0.1,0,0,0,0.1,nr,0
2018,8/6/18,little.duck.island,mdi,4,5,44.171,-68.2494,5,2,14:30,0,0,0,0,0,100,75,0,0,25,0,0,100,0,0.1,0,10,0,0,0,0,0,5,0,0.1,0,0,2,nr,0
2018,8/6/18,little.duck.island,mdi,4,5,44.171,-68.2494,5,3,14:30,0,0,0,0,0,100,15,0,0,75,0,0,90,0,0.1,0,0.1,0,0,0.1,0,0,0.1,0.1,0.1,0.1,0,0.1,nr,0
2018,8/6/18,little.duck.island,mdi,4,5,44.171,-68.2494,5,4,14:30,0,0,0,0,0,100,70,0,0,35,0,1,105,0,0.1,0,5,0,0,0.1,0,0.1,1,0,1,0,0,0.1,nr,0
2018,8/6/18,little.duck.island,mdi,4,5,44.171,-68.2494,5,5,14:30,0,0,0,0,0,100,80,0,0,25,0,0,105,0,0.1,0,5,0,0,0,0,0,2,0.1,0.1,0.1,0,0.1,nr,0
2018,8/6/18,little.duck.island,mdi,4,5,44.171,-68.2494,5,6,14:30,0,0,0,0,0,100,40,0,0,30,0,2,70,0,0.1,0,5,0,0,0.1,0.1,0.1,5,0,0,0,0,0.1,nr,0
2018,8/6/18,little.duck.island,mdi,4,5,44.171,-68.2494,5,7,14:30,0,0,0,0,0,100,75,0,0,35,0,0,110,0,0.1,0,5,0,0,0.1,0,0,5,1,0.1,0,0,0.1,nr,0
2018,8/6/18,little.duck.island,mdi,4,5,44.171,-68.2494,5,8,14:30,0,0,0,0,0,100,40,0,0,40,0,0,80,0,0.1,0,10,0,0,0.1,0.1,0,2,0,0.1,0.1,0,0.1,nr,0
2018,8/6/18,little.duck.island,mdi,4,5,44.171,-68.2494,10,1,12:30,0,0,0,0,0,100,0,0,0,10,0,15,10,0,0.1,0,0,2,0,10,0.1,0,1,0,0,0,0,0.1,nr,0
2018,8/6/18,little.duck.island,mdi,4,5,44.171,-68.2494,10,2,12:30,0,0,0,0,0,100,1,0,1,0,0,30,2,0,0,0,5,20,0,0,0,0,1,0,0,0,0,0.1,nr,0
2018,8/6/18,little.duck.island,mdi,4,5,44.171,-68.2494,10,3,12:30,0,0,0,0,0,100,0.1,0,2,0,0,2,2.1,0,0,0,20,0.1,0,5,0.1,0,1,0,0,0,0,0.1,nr,0
2018,8/6/18,little.duck.island,mdi,4,5,44.171,-68.2494,10,4,12:30,0,0,0,0,0,100,0,0,0,15,0,2,15,0,0.1,0,5,15,0,2,0,0,5,0,0,0,0,0,nr,0
2018,8/6/18,little.duck.island,mdi,4,5,44.171,-68.2494,10,5,12:30,0,0,0,0,0,100,10,0,20,45,0,15,75,0,0.1,0,10,5,0,5,0.1,0,5,0,0,0,0,5,nr,0
2018,8/6/18,little.duck.island,mdi,4,5,44.171,-68.2494,10,6,12:30,0,0,0,0,0,100,20,0,0,5,0,10,25,0,0.1,0,5,10,0,15,1,0,5,0,0,0,0,0.1,nr,0
2018,8/6/18,little.duck.island,mdi,4,5,44.171,-68.2494,10,7,12:30,0,0,0,0,0,100,5,0,5,1,0,5,11,0,0.1,0,10,10,0,15,0.1,0,1,0.1,0,0,0,0.1,nr,0
2018,8/6/18,little.duck.island,mdi,4,5,44.171,-68.2494,10,8,12:30,0,0,0,0,0,100,10,0,5,2,0,5,17,0.1,0.1,0,5,1,0,15,0.1,0,15,0,2,0,0,0,nr,0
2018,7/10/18,little.moose.island,mdi,4,3,44.3345,-68.0525,5,1,10:30,0,0,0,0,0,100,55,0,0,45,0,0,100,1,1,0,2,0,0,0,1,0,5,0.1,0,1,0,1,nr,0
2018,7/10/18,little.moose.island,mdi,4,3,44.3345,-68.0525,5,2,10:30,0,0,0,0,0,100,60,0,0,20,0,0,80,0,2,0,5,0,0,0,0,0,5,1,0,0,0,0,nr,2
2018,7/10/18,little.moose.island,mdi,4,3,44.3345,-68.0525,5,3,10:30,0,0,0,0,0,100,50,0,0,30,0,0,80,0,0,0,5,0,0,0,1,0,2,2,0,5,0,1,nr,0
2018,7/10/18,little.moose.island,mdi,4,3,44.3345,-68.0525,5,4,10:30,0,0,0,5,0,95,60,0,0,40,0,0,100,0,1,0,5,5,0,1,1,0,2,1,0,0,0,2,nr,0
2018,7/10/18,little.moose.island,mdi,4,3,44.3345,-68.0525,5,5,10:30,0,0,0,0,0,100,10,0,0,70,0,5,80,0,2,0,10,0,0,0,5,0,2,0,0,0,0,0,nr,0
2018,7/10/18,little.moose.island,mdi,4,3,44.3345,-68.0525,5,6,10:30,0,0,0,0,0,100,30,0,0,70,0,0,100,0.1,1,0,10,1,0,0,5,0,2,1,0,0,0,1,nr,0
2018,7/10/18,little.moose.island,mdi,4,3,44.3345,-68.0525,5,7,10:30,0,0,0,0,0,100,70,0,0,30,0,0,100,0,5,0,10,0,0,0,0,0,5,2,0,5,0,2,nr,0
2018,7/10/18,little.moose.island,mdi,4,3,44.3345,-68.0525,5,8,10:30,0,0,0,0,60,40,30,0,0,15,0,5,45,2,1,0,10,5,0,10,0,0,5,1,0,40,0,5,nr,0
2018,7/10/18,little.moose.island,mdi,4,3,44.3345,-68.0525,10,1,9:45,0,0,0,0,0,100,0,0,0.1,40,0,0,40.1,0,1,0,20,5,0,0,0,0,1,2,0,0,0,0,nr,0
2018,7/10/18,little.moose.island,mdi,4,3,44.3345,-68.0525,10,2,9:45,10,0,0,0,0,90,0,0,5,25,0,0,30,0,0,0,25,5,0.1,0,0,0,1,1,0,0,0,1,nr,0
2018,7/10/18,little.moose.island,mdi,4,3,44.3345,-68.0525,10,3,9:45,20,0,0,0,0,80,0,0,5,20,0,5,25,0,1,0,10,20,0.1,0,0,0,0,2,0,0,0,1,nr,0
2018,7/10/18,little.moose.island,mdi,4,3,44.3345,-68.0525,10,4,9:45,0,0,0,0,0,100,0,0,2,0,0,0,2,0,2,0,55,0,0,0,0,0,1,1,0,0,0,1,nr,0
2018,7/10/18,little.moose.island,mdi,4,3,44.3345,-68.0525,10,5,9:45,0,0,0,0,0,100,0,0,2,30,0,5,32,0,1,0,60,2,0,0,0,0,1,1,0,0,0,0,nr,0
2018,7/10/18,little.moose.island,mdi,4,3,44.3345,-68.0525,10,6,9:45,5,0,5,0,0,90,0,0,10,0,0,0,10,0,0,0,30,30,0,0,0,0,1,5,0,0,0,5,nr,0
2018,7/10/18,little.moose.island,mdi,4,3,44.3345,-68.0525,10,7,9:45,0,0,0,0,0,100,0,0,1,15,0,5,16,0,0.1,0,60,10,0,0,0,0,0,1,0,0,0,0,nr,0
2018,7/10/18,little.moose.island,mdi,4,3,44.3345,-68.0525,10,8,9:45,10,0,0,0,0,90,2,0,5,5,0,0,12,0,1,0,40,30,0,0,0,0,0.1,1,0,0,0,5,nr,0
2018,7/10/18,flint.island,downeast,4,4,44.4718,-67.7859,5,1,14:30,0,0,0,0,0,100,0.1,0,0,40,0,0,40.1,0,0.1,0,2,1,0,0,0.1,0,0.1,0.1,2,0,0,0.1,nr,0
2018,7/10/18,flint.island,downeast,4,4,44.4718,-67.7859,5,2,14:30,0,0,0,0,0,100,0,0,0,35,0,0,35,0.1,0.1,0,1,0.1,0,1,0.1,1,0,1,2,2,0,0,nr,0
2018,7/10/18,flint.island,downeast,4,4,44.4718,-67.7859,5,3,14:30,0,30,0,0,70,0,0.1,0,0,50,0,0,50.1,0.1,0.1,0,5,0.1,0,2,0.1,0,0,1,2,1,0,0,nr,0
2018,7/10/18,flint.island,downeast,4,4,44.4718,-67.7859,5,4,14:30,0,0,0,0,0,100,0,0,2,10,0,0,12,1,0.1,0,5,0.1,0,0.1,0.1,0,0,0.1,5,0.1,0,0.1,nr,0
2018,7/10/18,flint.island,downeast,4,4,44.4718,-67.7859,5,5,14:30,0,15,0,0,0,85,0,0,0,40,0,0,40,0.1,0.1,0,5,0.1,0,0,0.1,0.1,0,0.1,5,2,0,0.1,nr,0
2018,7/10/18,flint.island,downeast,4,4,44.4718,-67.7859,5,6,14:30,0,0,0,0,0,100,0,0,0,50,0,0,50,1,0.1,0,0.1,0,0,1,0.1,0.1,0,0.1,10,1,0,0,nr,0
2018,7/10/18,flint.island,downeast,4,4,44.4718,-67.7859,5,7,14:30,0,10,0,0,90,0,0,0,10,50,0,0,60,0.1,1,0,20,0.1,0,0.1,0.1,0,0,2,10,0.1,0,0,nr,0
2018,7/10/18,flint.island,downeast,4,4,44.4718,-67.7859,5,8,14:30,0,0,0,0,0,100,0.1,0,0,70,0,5,70.1,0.1,0.1,0,5,0,0,0,0.1,0.1,0,2,35,10,0,0.1,nr,0
2018,7/10/18,flint.island,downeast,4,4,44.4718,-67.7859,10,1,13:30,0,0,0,0,0,100,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0.1,0,0,0,0,nr,0
2018,7/10/18,flint.island,downeast,4,4,44.4718,-67.7859,10,2,13:30,0,0,0,0,0,100,0.1,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0.1,0,0,0.1,0,0,0,0.1,nr,0
2018,7/10/18,flint.island,downeast,4,4,44.4718,-67.7859,10,3,13:30,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,1,0.1,0.1,1,0,0,0,0,nr,0
2018,7/10/18,flint.island,downeast,4,4,44.4718,-67.7859,10,4,13:30,1,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,2,0.1,0.1,0,1,2,1,0.1,0,0,0,0.1,nr,0
2018,7/10/18,flint.island,downeast,4,4,44.4718,-67.7859,10,5,13:30,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,5,0.1,0.1,0,0.1,2,0.1,0.1,0,0,0,0,nr,0
2018,7/10/18,flint.island,downeast,4,4,44.4718,-67.7859,10,6,13:30,0,0,0,0,0,100,0.12,0,0,0,0,0,0.12,0,0,0,5,0,0,0,0.1,21,1,0.1,0,0,0,0,nr,0
2018,7/10/18,flint.island,downeast,4,4,44.4718,-67.7859,10,7,13:30,0,5,0,0,0,95,0,0,0,0,0,0,0,0,0,0,25,0.1,0,0,0.1,5,0.1,0.1,0,0,0,0,nr,0
2018,7/10/18,flint.island,downeast,4,4,44.4718,-67.7859,10,8,13:30,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,30,0.1,0,0,1,1,1,0.1,0,0,0,0.1,nr,0
2018,7/8/18,steele.harbor.island,downeast,4,4,44.4822,-67.5276,5,1,15:30,0,0,0,0,0,100,0,0,0,65,0,0,65,0,1,0,2,0,0.1,0,0.1,2,0.1,0.1,2,5,0,0.1,nr,0
2018,7/8/18,steele.harbor.island,downeast,4,4,44.4822,-67.5276,5,2,15:30,0,0,0,0,0,100,35,0,0,65,0,0,100,0,1,0,1,0,0.1,0,0.1,2,0,2,2,5,0,0.1,nr,0
2018,7/8/18,steele.harbor.island,downeast,4,4,44.4822,-67.5276,5,3,15:30,0,0,0,0,0,100,15,0,0.1,45,0,2,60.1,0.1,0.1,0,5,5,0.1,0,0.1,2,0,2,2,5,0,0.1,nr,0
2018,7/8/18,steele.harbor.island,downeast,4,4,44.4822,-67.5276,5,4,15:30,0,0,0,0,0,100,35,0,0,65,0,0,100,0,0.1,0,0,0,0.1,0,1,5,0,2,10,5,0,0,nr,0
2018,7/8/18,steele.harbor.island,downeast,4,4,44.4822,-67.5276,5,5,15:30,0,0,0,0,0,100,0,0,0,100,0,0,100,0,0.1,0,0,0,0.1,0,5,2,0,10,5,5,0,0,nr,0
2018,7/8/18,steele.harbor.island,downeast,4,4,44.4822,-67.5276,5,6,15:30,0,0,0,0,0,100,0,0,0,75,0,0,75,0,1,0,15,0,0.1,0,5,10,0,2,1,10,0,0,nr,0
2018,7/8/18,steele.harbor.island,downeast,4,4,44.4822,-67.5276,5,7,15:30,5,0,0,0,0,95,5,0,2,70,0,0,77,0,1,0,2,0,0.1,0,0.1,15,0,15,2,10,0,1,nr,0
2018,7/8/18,steele.harbor.island,downeast,4,4,44.4822,-67.5276,5,8,15:30,0,0,0,0,0,100,0,0,0,100,0,0,100,0,0.1,0,5,0,0.1,0,1,5,0.1,1,50,15,0,0,nr,0
2018,7/8/18,steele.harbor.island,downeast,4,4,44.4822,-67.5276,10,1,13:30,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,2,0.1,0,0,0.1,0.1,0.1,0.1,0.1,0,0,0.1,nr,0
2018,7/8/18,steele.harbor.island,downeast,4,4,44.4822,-67.5276,10,2,13:30,0,0,0,0,0,100,0.1,0,0,0.1,0,0,0.2,0,0,0,1,0.1,0,0,0.1,1,0,1,0,0,0,0.1,nr,0
2018,7/8/18,steele.harbor.island,downeast,4,4,44.4822,-67.5276,10,3,13:30,0,0,0,0,0,100,0.1,0,0,0.1,0,0,0.2,0,0,0,1,0,0,0,0.1,2,0,1,0,0,0,0.1,nr,0
2018,7/8/18,steele.harbor.island,downeast,4,4,44.4822,-67.5276,10,4,13:30,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.1,0,0,0.1,0.1,0,0,0.1,nr,0
2018,7/8/18,steele.harbor.island,downeast,4,4,44.4822,-67.5276,10,5,13:30,0,0,0,0,0,100,1,0,0,0,0,0,1,0,0,0,5,0.1,0,0,0.1,0.1,0.1,0.1,0,0,0,0.1,nr,0
2018,7/8/18,steele.harbor.island,downeast,4,4,44.4822,-67.5276,10,6,13:30,0,0,0,0,0,100,0,0,1,0.1,0,0,1.1,0,0.1,0,10,1,0.1,0,0.1,10,0,1,1,0,0,0,nr,0
2018,7/8/18,steele.harbor.island,downeast,4,4,44.4822,-67.5276,10,7,13:30,0,0,0,0,0,100,0,0,0.1,0.1,0,0,0.2,0,0,0,10,0.1,0.1,0,0.1,10,0,2,2,0,0,0.1,nr,0
2018,7/8/18,steele.harbor.island,downeast,4,4,44.4822,-67.5276,10,8,13:30,0,0,0,0,0,100,0,0,2,0,0,0,2,0,0.1,0,5,1,0.1,0,0.1,15,0,10,2,0,0,0.1,nr,0
2018,7/9/18,great.spruce.island,downeast,5,5,44.55623,-67.49115,5,1,11:45,0,30,0,35,35,0,0,0,0.1,100,0,0,100.1,0,0,0,2,0,0,0,1,0.1,0.1,0.1,0,2,0,0,nr,0
2018,7/9/18,great.spruce.island,downeast,5,5,44.55623,-67.49115,5,2,11:45,0,0,0,0,100,0,0,0,5,60,0,0,65,1,0.1,0,1,1,0,1,0.1,2,0,5,1,5,0,1,nr,0
2018,7/9/18,great.spruce.island,downeast,5,5,44.55623,-67.49115,5,3,11:45,0,0,0,0,100,0,0,0,0,55,0,0,55,2,0,0,5,0,0,1,0.1,2,0,10,0,2,0,0.1,nr,0
2018,7/9/18,great.spruce.island,downeast,5,5,44.55623,-67.49115,5,4,11:45,0,5,0,0,95,0,0.1,0,0.1,45,0,0,45.2,0.1,0.1,0,1,0,0,10,0,2,1,5,0,10,0,0.1,nr,0
2018,7/9/18,great.spruce.island,downeast,5,5,44.55623,-67.49115,5,5,11:45,0,10,0,0,90,0,0,0,0.1,50,0,0,50.1,0,1,0,15,2,0.1,1,0.1,2,0,5,1,5,0,0.1,nr,0
2018,7/9/18,great.spruce.island,downeast,5,5,44.55623,-67.49115,5,6,11:45,0,20,0,0,80,0,0.1,0,5,30,0,0,35.1,0.1,0,0,15,0.1,0,5,0.1,2,0,5,2,2,0,2,nr,0
2018,7/9/18,great.spruce.island,downeast,5,5,44.55623,-67.49115,5,7,11:45,0,10,0,0,90,0,0,0,10,45,0,1,55,0.1,0,0,5,0,0,1,0.1,1,0,0.1,10,20,0,2,nr,0
2018,7/9/18,great.spruce.island,downeast,5,5,44.55623,-67.49115,5,8,11:45,0,0,0,0,100,0,0.1,0,5,35,0,0.1,40.1,0,0.1,0,10,1,0,0.1,1,1,0,5,0,25,0,2,nr,0
2018,7/9/18,great.spruce.island,downeast,5,5,44.55623,-67.49115,10,1,10:30,0,0,0,0,0,100,0.1,0,0,0.1,0,0,0.2,1,0,0,15,0.1,0,1,0.1,2,0,0.1,0,0,0,2,nr,0
2018,7/9/18,great.spruce.island,downeast,5,5,44.55623,-67.49115,10,2,10:30,0,10,0,0,0,90,0,0,0.1,0,0,0,0.1,0,0,0,5,0,0.1,0,1,10,0,5,2,1,0,2,nr,0
2018,7/9/18,great.spruce.island,downeast,5,5,44.55623,-67.49115,10,3,10:30,0,5,0,0,0,95,0.1,0,10,0,0,0,10.1,0,0,0,15,0,1,0,1,2,0,2,0,1,0,5,nr,0
