region,year,stress.temp,mean_temp,max_temp,stress.temp_mn,mean_temp_mn,max_temp_mn,stress.temp_dev,mean_temp_dev,max_temp_dev,depth,urchin,kelp,latitude,longitude,exposure,coastal,kelp.perc,logit.kelp,urchin.limit,urchin_mn,urchin_dev
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,30,43.7491,-69.5825,5,5,0.3,-0.8472978603872036,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,3,43.7491,-69.5825,5,5,0.03,-3.4760986898352733,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,10,43.7491,-69.5825,5,5,0.1,-2.197224577336219,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,1,43.7491,-69.5825,5,5,0.01,-4.59511985013459,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,0,43.7491,-69.5825,5,5,5e-4,-7.6004023345004,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,0,43.7491,-69.5825,5,5,5e-4,-7.6004023345004,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,0,43.7491,-69.5825,5,5,5e-4,-7.6004023345004,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,1,43.7491,-69.5825,5,5,0.01,-4.59511985013459,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,0,43.7491,-69.5825,5,5,5e-4,-7.6004023345004,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,8,43.7491,-69.5825,5,5,0.08,-2.4423470353692043,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,0,43.7491,-69.5825,5,5,5e-4,-7.6004023345004,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,2,43.7491,-69.5825,5,5,0.02,-3.8918202981106265,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,1,43.7491,-69.5825,5,5,0.01,-4.59511985013459,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,1,43.7491,-69.5825,5,5,0.01,-4.59511985013459,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,1,43.7491,-69.5825,5,5,0.01,-4.59511985013459,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,0,43.7491,-69.5825,5,5,5e-4,-7.6004023345004,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,1,43.7491,-69.5825,5,5,0.01,-4.59511985013459,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,0,43.7491,-69.5825,5,5,5e-4,-7.6004023345004,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,0,43.7491,-69.5825,5,5,5e-4,-7.6004023345004,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,1,43.7491,-69.5825,5,5,0.01,-4.59511985013459,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,65,43.7502,-69.6113,5,5,0.65,0.6190392084062236,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,55,43.7502,-69.6113,5,5,0.55,0.2006706954621514,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,30,43.7502,-69.6113,5,5,0.3,-0.8472978603872036,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,74,43.7502,-69.6113,5,5,0.74,1.0459685551826876,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,28,43.7502,-69.6113,5,5,0.28,-0.9444616088408512,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,1,43.7502,-69.6113,5,5,0.01,-4.59511985013459,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,37,43.7502,-69.6113,5,5,0.37,-0.5322168137473082,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,4,43.7502,-69.6113,5,5,0.04,-3.1780538303479453,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,74,43.7502,-69.6113,5,5,0.74,1.0459685551826876,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,20,43.7502,-69.6113,5,5,0.2,-1.3862943611198906,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,100,43.7502,-69.6113,5,5,0.9995,7.60040233450051,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,58,43.7502,-69.6113,5,5,0.58,0.32277339226305085,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,62,43.7502,-69.6113,5,5,0.62,0.4895482253187058,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,69,43.7502,-69.6113,5,5,0.69,0.8001193001121129,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,55,43.7502,-69.6113,5,5,0.55,0.2006706954621514,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,85,43.7502,-69.6113,5,5,0.85,1.7346010553881064,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,58,43.7502,-69.6113,5,5,0.58,0.32277339226305085,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,27,43.7502,-69.6113,5,5,0.27,-0.9946225751440619,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,10,43.7502,-69.6113,5,5,0.1,-2.197224577336219,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,36,43.7502,-69.6113,5,5,0.36,-0.5753641449035618,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,35,43.7502,-69.6113,5,5,0.35,-0.6190392084062235,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,41,43.7502,-69.6113,5,5,0.41,-0.3639653772014119,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,90,43.7502,-69.6113,5,5,0.9,2.1972245773362196,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,19,43.7608,-69.3105,5,5,0.19,-1.4500101755059984,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,24,43.7608,-69.3105,5,5,0.24,-1.1526795099383855,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,28,43.7608,-69.3105,5,5,0.28,-0.9444616088408512,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,4,43.7608,-69.3105,5,5,0.04,-3.1780538303479453,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,6,43.7608,-69.3105,5,5,0.06,-2.751535313041949,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,28,43.7608,-69.3105,5,5,0.28,-0.9444616088408512,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,48,43.7608,-69.3105,5,5,0.48,-0.0800427076735365,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,91,43.7608,-69.3105,5,5,0.91,2.313634929180631,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,82,43.7608,-69.3105,5,5,0.82,1.5163474893680882,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,0,43.7608,-69.3105,5,5,5e-4,-7.6004023345004,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,12,43.7608,-69.3105,5,5,0.12,-1.9924301646902063,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,10,43.7608,-69.3105,5,5,0.1,-2.197224577336219,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,7,43.7608,-69.3105,5,5,0.07,-2.5866893440979424,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,14,43.7608,-69.3105,5,5,0.14,-1.8152899666382492,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,10,43.7608,-69.3105,5,5,0.1,-2.197224577336219,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,0,43.7608,-69.3105,5,5,5e-4,-7.6004023345004,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,55,43.7608,-69.3105,5,5,0.55,0.2006706954621514,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,8,43.7608,-69.3105,5,5,0.08,-2.4423470353692043,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,46,43.7608,-69.3105,5,5,0.46,-0.16034265007517937,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,14,43.7608,-69.3105,5,5,0.14,-1.8152899666382492,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,12,43.7608,-69.3105,5,5,0.12,-1.9924301646902063,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,0,43.7608,-69.3105,5,5,5e-4,-7.6004023345004,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,0,43.7679,-69.3224,4,5,5e-4,-7.6004023345004,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,6,43.7679,-69.3224,4,5,0.06,-2.751535313041949,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,9,43.7679,-69.3224,4,5,0.09,-2.3136349291806306,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,2,43.7679,-69.3224,4,5,0.02,-3.8918202981106265,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,58,43.7679,-69.3224,4,5,0.58,0.32277339226305085,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,16,43.7679,-69.3224,4,5,0.16,-1.6582280766035322,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,0,43.7679,-69.3224,4,5,5e-4,-7.6004023345004,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,6,43.7679,-69.3224,4,5,0.06,-2.751535313041949,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,5,43.7679,-69.3224,4,5,0.05,-2.9444389791664403,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,9,43.7679,-69.3224,4,5,0.09,-2.3136349291806306,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,0,43.7679,-69.3224,4,5,5e-4,-7.6004023345004,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,0,43.7679,-69.3224,4,5,5e-4,-7.6004023345004,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,2,43.7679,-69.3224,4,5,0.02,-3.8918202981106265,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,7,43.7679,-69.3224,4,5,0.07,-2.5866893440979424,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,7,43.7679,-69.3224,4,5,0.07,-2.5866893440979424,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,0,43.7679,-69.3224,4,5,5e-4,-7.6004023345004,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,0,43.7679,-69.3224,4,5,5e-4,-7.6004023345004,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,6,43.7679,-69.3224,4,5,0.06,-2.751535313041949,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,1,43.7679,-69.3224,4,5,0.01,-4.59511985013459,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,0,43.7679,-69.3224,4,5,5e-4,-7.6004023345004,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,3,43.7679,-69.3224,4,5,0.03,-3.4760986898352733,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,7,43.7679,-69.3224,4,5,0.07,-2.5866893440979424,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,0,43.7798,-69.6041,3,4,5e-4,-7.6004023345004,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,52,43.7798,-69.6041,3,4,0.52,0.08004270767353656,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,20,43.7798,-69.6041,3,4,0.2,-1.3862943611198906,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,90,43.7798,-69.6041,3,4,0.9,2.1972245773362196,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,51,43.7798,-69.6041,3,4,0.51,0.040005334613699206,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,83,43.7798,-69.6041,3,4,0.83,1.5856272637403817,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,87,43.7798,-69.6041,3,4,0.87,1.900958761193047,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,40,43.7798,-69.6041,3,4,0.4,-0.4054651081081643,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,50,43.7798,-69.6041,3,4,0.5,0,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,2,43.7798,-69.6041,3,4,0.02,-3.8918202981106265,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,93,43.7798,-69.6041,3,4,0.93,2.5866893440979433,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,80,43.7798,-69.6041,3,4,0.8,1.3862943611198908,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,30,43.7798,-69.6041,3,4,0.3,-0.8472978603872036,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,68,43.7798,-69.6041,3,4,0.68,0.7537718023763803,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,73,43.7798,-69.6041,3,4,0.73,0.9946225751440619,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,48,43.7798,-69.6041,3,4,0.48,-0.0800427076735365,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,75,43.7798,-69.6041,3,4,0.75,1.0986122886681098,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,68,43.7798,-69.6041,3,4,0.68,0.7537718023763803,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,75,43.7798,-69.6041,3,4,0.75,1.0986122886681098,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,56,43.7798,-69.6041,3,4,0.56,0.24116205681688824,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,58,43.7798,-69.6041,3,4,0.58,0.32277339226305085,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,80,43.7798,-69.6041,3,4,0.8,1.3862943611198908,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,21,43.7798,-69.6041,3,4,0.21,-1.3249254147435987,NA,1.1313868613138682,NA
midcoast,2004,0,12.13913043478261,16.6,14.333333333333334,14.503120510451845,18.82777777777778,-14.333333333333334,-2.3639900756692356,-2.227777777777778,5,NA,19,43.7798,-69.6041,3,4,0.19,-1.4500101755059984,NA,1.1313868613138682,NA
