year,region,latitude,longitude,oisst_id,mean_spring_temp_oisst,mean_summer_temp_oisst,mean_spring_temp_oisst_site,mean_summer_temp_oisst_site,mean_spring_temp_oisst_dev,mean_summer_temp_oisst_dev,lag_mean_spring_temp_oisst_dev,lag_mean_summer_temp_oisst_dev
2011,midcoast,43.85305,-69.31426,47,5.447826100432357,15.546721302095005,5.503224642236452,14.745441704934194,-0.0553985418040952,0.8012795971608107,1.1237318569047412,0.45513205211236674
2011,penobscot.bay,43.9344,-69.20874,48,5.402065233044005,14.96114755067669,5.42983695814287,14.262759553713007,-0.02777172509886494,0.6983879969636835,1.0499456309609965,0.586338769108437
2011,penobscot.bay,43.97052,-69.17754,48,5.402065233044005,14.96114755067669,5.42983695814287,14.262759553713007,-0.02777172509886494,0.6983879969636835,1.0499456309609965,0.586338769108437
2011,penobscot.bay,44.00873,-68.79987,58,4.948913053325987,14.100737688971346,4.979915460922579,13.537978140817097,-0.031002407596592008,0.5627595481542489,1.2754105976310361,0.5950546579499925
2011,penobscot.bay,44.03024,-68.80973,58,4.948913053325987,14.100737688971346,4.979915460922579,13.537978140817097,-0.031002407596592008,0.5627595481542489,1.2754105976310361,0.5950546579499925
2011,penobscot.bay,44.07453,-69.03446,58,4.948913053325987,14.100737688971346,4.979915460922579,13.537978140817097,-0.031002407596592008,0.5627595481542489,1.2754105976310361,0.5950546579499925
2011,york,43.09433,-70.64988,1,6.540000005908632,17.07368848362907,6.36257246935713,16.684052809557194,0.17742753655150167,0.3896356740718758,1.1731883453718135,0.8578324335303229
2011,york,43.20461,-70.58691,1,6.540000005908632,17.07368848362907,6.36257246935713,16.684052809557194,0.17742753655150167,0.3896356740718758,1.1731883453718135,0.8578324335303229
2011,york,43.33132,-70.48355,17,6.3152173550232575,16.926065530933318,6.241243962936355,16.380446258138438,0.07397339208690212,0.5456192727948803,1.15636474484407,0.8608652607339309
2012,casco.bay,43.70278,-69.8328,33,7.834999981133835,17.30991811439639,5.956099036091191,15.71133880146214,1.878900945042644,1.5985793129342483,-0.05425122265078741,0.6205463878443993
2012,downeast,44.3492,-68.037,68,6.421956528788026,12.856393454504794,4.821636472635223,11.464972679949415,1.6003200561528024,1.3914207745553782,0.14075483388946708,-0.06718577734976883
2012,downeast,44.37144,-67.9975,69,6.420108701871788,12.996639322062006,4.818888887115147,11.476479965698088,1.6012198147566412,1.5201593563639175,0.12121983196424413,-0.17803734399798898
2012,downeast,44.37516,-67.8796,69,6.420108701871788,12.996639322062006,4.818888887115147,11.476479965698088,1.6012198147566412,1.5201593563639175,0.12121983196424413,-0.17803734399798898
2012,downeast,44.40708,-67.9402,69,6.420108701871788,12.996639322062006,4.818888887115147,11.476479965698088,1.6012198147566412,1.5201593563639175,0.12121983196424413,-0.17803734399798898
2012,downeast,44.42447,-67.8477,69,6.420108701871788,12.996639322062006,4.818888887115147,11.476479965698088,1.6012198147566412,1.5201593563639175,0.12121983196424413,-0.17803734399798898
2012,downeast,44.44925,-67.593,70,6.500434792560081,13.490491796712409,4.87136473459898,11.729193987742148,1.6290700579611013,1.7612978089702604,0.10537440247005936,-0.2386202414830496
2012,downeast,44.45055,-67.7076,70,6.500434792560081,13.490491796712409,4.87136473459898,11.729193987742148,1.6290700579611013,1.7612978089702604,0.10537440247005936,-0.2386202414830496
2012,downeast,44.4649,-67.8355,69,6.420108701871788,12.996639322062006,4.818888887115147,11.476479965698088,1.6012198147566412,1.5201593563639175,0.12121983196424413,-0.17803734399798898
2012,downeast,44.47208,-67.6261,70,6.500434792560081,13.490491796712409,4.87136473459898,11.729193987742148,1.6290700579611013,1.7612978089702604,0.10537440247005936,-0.2386202414830496
2012,downeast,44.47806,-67.7809,69,6.420108701871788,12.996639322062006,4.818888887115147,11.476479965698088,1.6012198147566412,1.5201593563639175,0.12121983196424413,-0.17803734399798898
2012,downeast,44.48185,-67.6763,70,6.500434792560081,13.490491796712409,4.87136473459898,11.729193987742148,1.6290700579611013,1.7612978089702604,0.10537440247005936,-0.2386202414830496
2012,downeast,44.48277,-67.8143,69,6.420108701871788,12.996639322062006,4.818888887115147,11.476479965698088,1.6012198147566412,1.5201593563639175,0.12121983196424413,-0.17803734399798898
2012,downeast,44.50906,-67.6608,70,6.500434792560081,13.490491796712409,4.87136473459898,11.729193987742148,1.6290700579611013,1.7612978089702604,0.10537440247005936,-0.2386202414830496
2012,downeast,44.52664,-67.5503,74,6.1046738883723375,13.12770490177342,4.628417873080226,11.280218577341522,1.4762560152921118,1.8474863244318982,0.2250604031310557,-0.18800547822142732
2012,downeast,44.55114,-67.5046,74,6.1046738883723375,13.12770490177342,4.628417873080226,11.280218577341522,1.4762560152921118,1.8474863244318982,0.2250604031310557,-0.18800547822142732
